#SEED: 0.8245181837119162
SAT0,59.34825958003529,-95.40529981495828,396.36795339197784
SAT1,-3.6900002793782534,5.118323060497801,567.7688257439183
SAT2,9.460339343013487,2.987392185392139,698.866928221046
SAT3,60.641441701595255,-79.53846075017803,698.7084685705711
SAT4,-50.11923717450868,-13.085052314821041,458.24138632981766
SAT5,31.062696589950235,27.16997523953549,629.2786981522438
SAT6,0.5604837154016593,45.386287246608674,400.74151780464297
SAT7,57.426210452604124,128.6926391004119,580.1531257613465
SAT8,-80.5262606138087,-0.31757103334697945,378.4390810361574
SAT9,-19.12476003223108,-75.49179435456634,515.7045030019385
SAT10,60.466147946045936,-89.35944851481338,339.56175490128817
SAT11,-21.854545023540993,125.51692621868489,592.981248727535
SAT12,11.353739317016618,-126.78909011737508,640.3969569478882
SAT13,81.75425662448421,-30.491518650443396,573.7047921743059
SAT14,-81.72945703936793,-49.67604235596082,448.6675592340901
SAT15,28.203541971936403,-106.82686067144446,573.196532524144
SAT16,-46.25173791613433,-165.3616649313994,519.0117022497385
SAT17,-47.8737098137064,18.77819842319775,690.8987065869561
SAT18,-87.7299622345664,108.69397381389547,490.2339273779365
SAT19,29.724575251188853,79.24358245712864,695.9353634172869
ROUTE,-28.78689643785168,-160.21314663915481,66.76468821232652,167.94075128324886
