#SEED: 0.10345981153659523
SAT0,36.79220748127837,147.57301555807737,492.58776308572243
SAT1,-1.4677713392973288,121.16942498563981,305.2223064956653
SAT2,-58.068581331970854,-82.17331410333962,332.96233773434255
SAT3,-54.120607433272816,-69.1871253381647,385.7631880169963
SAT4,-15.69011320607379,103.65413298788758,452.49860129544066
SAT5,22.7423256370585,141.81233886566417,393.5694696060516
SAT6,48.55494977029011,57.01960089234265,623.3385236779034
SAT7,63.43919378372769,25.8431422151979,528.8761169335849
SAT8,83.17133443657653,-53.3621010841474,570.1125898093019
SAT9,-17.74889714443495,178.30471447889806,415.2958665038954
SAT10,44.363623326960095,122.5180411041415,584.8060330041785
SAT11,-86.57269861147499,154.39383995603714,523.3052344161129
SAT12,82.24004395981515,36.041350322414985,390.438035322436
SAT13,-73.0624390788879,148.55132139436176,362.7870357734376
SAT14,6.3915732056279495,-107.88626110296113,534.4999171395086
SAT15,83.58207306207956,166.53130489358125,399.0750394696269
SAT16,-27.77553836011792,-90.48853144260316,587.9651056545083
SAT17,-48.96392751811196,133.39971084017674,681.3363146731544
SAT18,-49.83350215882622,-138.27282267016886,574.3616209366521
SAT19,-1.964790761817838,86.60221230211698,659.1272777667964
ROUTE,-32.215400435861916,138.34008358483123,67.39965073973573,110.45595197153455
