#SEED: 0.5518866281490773
SAT0,66.07345569432141,-99.31727336315751,645.8484656635712
SAT1,32.48985690748053,16.469524197332646,674.6027604847072
SAT2,-36.929651899862606,128.43397248234214,698.5491146993925
SAT3,1.3881338044275253,-164.6354309818099,631.2637641192772
SAT4,-9.984284598536064,-38.30622438514382,649.4280187080144
SAT5,-11.500298757784279,-132.11947685214926,361.7212788588609
SAT6,53.575871023357934,-91.48447878986637,576.4335930075147
SAT7,82.23541226407437,-172.68729960112293,667.1457113734566
SAT8,37.43016606718807,-151.5028486163892,671.6978164292666
SAT9,-41.76265795590027,-48.415814807400494,546.3937740211863
SAT10,54.14646200254907,-123.6865672008978,515.758632043525
SAT11,-0.6974303119683327,-124.51633364021248,620.6198508567273
SAT12,34.74490525557552,-169.6314134708269,528.6435198218113
SAT13,-3.965208418086462,-132.1530302196738,553.8254397981127
SAT14,73.29983365685206,-39.30008840671397,638.7592300869389
SAT15,-14.415018678160095,-35.717860526131915,333.64542061828115
SAT16,-29.848149675416664,-112.73546197670842,481.2117690287819
SAT17,-72.77230983477105,50.67880014978303,683.986941267694
SAT18,-55.152120145644645,-70.26185716450532,340.4910843636249
SAT19,47.422439548076795,98.14570768143227,677.8086590852994
ROUTE,5.560453758764979,-153.71054595343287,-28.258233196286923,-40.68385648989175
